T type,T type sentencecase,Specimen ID,T type class,Dataset,T type sub-class,Binary_Lamp5,
Sst-Ires-Cre,Sst-Ires-Cre,643727497,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,754508194,MGE interneuron,New Patchseq,Pvalb,0,
Sst-Ires-Cre,Sst-Ires-Cre,788296224,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,711903629,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,644920227,CGE interneuron,New Patchseq,Vip,0,
Sst-Ires-Cre,Sst-Ires-Cre,862596299,CGE interneuron,New Patchseq,Sncg,0,
Sst-Ires-Cre,Sst-Ires-Cre,680048186,MGE interneuron,New Patchseq,Pvalb,0,
Sst-Ires-Cre,Sst-Ires-Cre,697502029,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,601810307,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,692015490,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,710338421,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,693009119,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,992268582,MGE interneuron,New Patchseq,Pvalb,0,
Sst-Ires-Cre,Sst-Ires-Cre,743001170,CGE interneuron,New Patchseq,Sncg,0,
Sst-Ires-Cre,Sst-Ires-Cre,764879591,CGE interneuron,New Patchseq,Vip,0,
Sst-Ires-Cre,Sst-Ires-Cre,717637005,CGE interneuron,New Patchseq,Lamp5,1,
Sst-Ires-Cre,Sst-Ires-Cre,760821319,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,722795299,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,660050258,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,823253200,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,606098116,MGE interneuron,New Patchseq,Pvalb,0,
Sst-Ires-Cre,Sst-Ires-Cre,718205473,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,763378303,MGE interneuron,New Patchseq,Pvalb,0,
Sst-Ires-Cre,Sst-Ires-Cre,766591236,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,639881631,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,764341238,CGE interneuron,New Patchseq,Lamp5,1,
Sst-Ires-Cre,Sst-Ires-Cre,808537562,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,715159651,CGE interneuron,New Patchseq,Vip,0,
Sst-Ires-Cre,Sst-Ires-Cre,698586385,MGE interneuron,New Patchseq,Pvalb,0,
Sst-Ires-Cre,Sst-Ires-Cre,993245688,CGE interneuron,New Patchseq,Sncg,0,
Sst-Ires-Cre,Sst-Ires-Cre,731733715,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,739792780,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,809338969,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,797722932,CGE interneuron,New Patchseq,Vip,0,
Sst-Ires-Cre,Sst-Ires-Cre,659405868,MGE interneuron,New Patchseq,Sst,0,
Sst-Ires-Cre,Sst-Ires-Cre,764726542,MGE interneuron,New Patchseq,Pvalb,0,
Sst-Ires-Cre,Sst-Ires-Cre,764902677,CGE interneuron,New Patchseq,Lamp5,1,
Sst-Ires-Cre,Sst-Ires-Cre,714755043,CGE interneuron,New Patchseq,Sncg,0,
Sst-Ires-Cre,Sst-Ires-Cre,941846857,CGE interneuron,New Patchseq,Sncg,0,
Sst-Ires-Cre,Sst-Ires-Cre,698086962,MGE interneuron,New Patchseq,Pvalb,0,
Sst-Ires-Cre,Sst-Ires-Cre,821788449,MGE interneuron,New Patchseq,Sst,0,
Scnn1A-Tg3-Cre,Scnn1A-Tg3-Cre,659413418,MGE interneuron,New Patchseq,Sst,0,
Scnn1A-Tg3-Cre,Scnn1A-Tg3-Cre,639818525,MGE interneuron,New Patchseq,Pvalb,0,
Scnn1A-Tg3-Cre,Scnn1A-Tg3-Cre,780005520,MGE interneuron,New Patchseq,Sst,0,
Scnn1A-Tg2-Cre,Scnn1A-Tg2-Cre,669523148,CGE interneuron,New Patchseq,Lamp5,1,
Scnn1A-Tg2-Cre,Scnn1A-Tg2-Cre,692777680,CGE interneuron,New Patchseq,Vip,0,
Scnn1A-Tg2-Cre,Scnn1A-Tg2-Cre,795563325,MGE interneuron,New Patchseq,Sst,0,
Scnn1A-Tg2-Cre,Scnn1A-Tg2-Cre,694437359,MGE interneuron,New Patchseq,Pvalb,0,
Scnn1A-Tg2-Cre,Scnn1A-Tg2-Cre,696115308,CGE interneuron,New Patchseq,Vip,0,
Pvalb-T2A-Flpo|Vipr2-Ires2-Cre,Pvalb-T2A-Flpo|Vipr2-Ires2-Cre,913928092,CGE interneuron,New Patchseq,Sncg,0,
Pvalb-T2A-Flpo|Vipr2-Ires2-Cre,Pvalb-T2A-Flpo|Vipr2-Ires2-Cre,744053590,CGE interneuron,New Patchseq,Vip,0,
Pvalb-T2A-Creert2,Pvalb-T2A-Creert2,760316107,CGE interneuron,New Patchseq,Vip,0,
Pvalb-T2A-Creert2,Pvalb-T2A-Creert2,657999088,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,740875222,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,744211669,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,709219898,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,863604233,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,652300499,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,941824942,CGE interneuron,New Patchseq,Sncg,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,746086313,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,705570328,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,751991773,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,682454193,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,718643723,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,740780456,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,759751429,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,761304075,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,639809582,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,736884821,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,656901554,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,623434306,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,827447865,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,643021973,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,745736817,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,855275163,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,755625739,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,716298521,CGE interneuron,New Patchseq,Sncg,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,670091720,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,740819727,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,668176228,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,626153003,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,872026690,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,750706642,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,691511791,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,673132928,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,799776604,CGE interneuron,New Patchseq,Sncg,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,718237581,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,711770582,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,761409397,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,739547189,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,657184390,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,679899997,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,657661669,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,640280740,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,755592855,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,872248529,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,692824134,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,614728680,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,667473785,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,820754704,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,836844418,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,652958762,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,740164794,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,993243528,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,731651186,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,846902552,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,863631899,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,710784375,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,809649556,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,755625849,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,941935110,CGE interneuron,New Patchseq,Sncg,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,829170676,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,692565557,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,645355846,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,761820827,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,645169930,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,844757902,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,858255768,CGE interneuron,New Patchseq,Sncg,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,760011270,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,645057881,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,606271263,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,740872967,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,710730520,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,661319074,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,693265371,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,606308411,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,993283588,CGE interneuron,New Patchseq,Sncg,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,739570508,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,760437219,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,808882292,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,707666779,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,602231708,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,760890074,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,661318431,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,752027250,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,714046701,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,887156236,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,827347629,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,718494231,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,643702874,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,750776506,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,764897253,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,741788179,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,741785767,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,640111844,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,740380531,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,657985196,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,711571947,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,844870606,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,705217315,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,668464797,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,685707621,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,747028632,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,639893239,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,817935092,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,816434177,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,689030611,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,823702943,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,681793778,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,898697809,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,718636190,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,717675736,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,707179690,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,810317285,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,645322005,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,825549510,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,692286150,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,804977071,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,871782504,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,601803754,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,601808698,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,745584401,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,697799017,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,738041476,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,742784488,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,692044280,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,741313892,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,657857340,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,713442456,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,669088423,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,870661094,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,711212623,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,759955697,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,760294832,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,828803869,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,643536919,CGE interneuron,New Patchseq,Sncg,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,713132614,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,701140434,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,718195284,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,682332013,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,746732672,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,648139266,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,694734857,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,830434392,CGE interneuron,New Patchseq,Sncg,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,760832993,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,693085460,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,697810838,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,652299236,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,731765828,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,661422439,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,666141992,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,770216620,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,694689662,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,738859085,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,786228558,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,740732467,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,820897104,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,657661984,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,692846027,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,659405820,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,768763533,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,744975652,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,718202813,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,714228701,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,827573535,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,697787349,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,808475329,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,639962984,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,679457550,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,646852171,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,821771315,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,740695122,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,714601733,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,741940660,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,740890186,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,795572082,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,689656936,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,691665864,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,688958418,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,746917764,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,601790961,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,720207494,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,855357345,CGE interneuron,New Patchseq,Sncg,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,764391439,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,707403326,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,740675145,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,645012440,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,720318238,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,627881581,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,639862877,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,673395815,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,689211404,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,809113087,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,827524052,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,653699672,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,745633800,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,758263126,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,751947558,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,691719142,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,639674270,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,831988252,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,746257405,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,704047023,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,841834394,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,718644056,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,639841063,MGE interneuron,New Patchseq,Sst,0,
